EVT_966661_DESC;A Liberal victory in the latest election was completely unexpected. The liberals, themselves not expecting to seize power, were divided on what to do. Most favoured a policy of maintaining the Status Quo. Others wished for the creation of a welfare-state to ensure the liberty and prosperity of all. A third group propagated a more laissez-faire version of capitalism.;
EVT_966661_OPTIONA;Stay the Course, Best not to Rock the Boat;
EVT_966661_OPTIONB;Let us build a People's Home for all nations!;
EVT_966661_OPTIONC;A free Market is the Answer to all our Troubles!;
EVT_966662_NAME;The Conservatives decide their policy;
EVT_966662_DESC;After the latest election a strong lobby within the military wanted to focus on national defence, others believed that in order to rebuild the economy, a focus on agriculture and small-scale industry was needed, and a third group believed that most important should be the focus on smoothing ruffled feathers and avoiding causing any trouble.;
EVT_966662_OPTIONA;Let us focus on defending our country from external threats;
EVT_966662_OPTIONB;Let us avoid interfering too much;
EVT_966662_OPTIONC;Let us focus on strengthening our agriculture and industry!;
EVT_966663_NAME;Armed putsch;
EVT_966663_DESC;Our radical domestical reforms along syndicalist lines have greatly angered conservative and military circles. With silent consent of the emperor these forces have decided to overthrown our government in order to save country from syndicalism.;
EVT_966663_OPTIONA;Putschist overthrown government !;
EVT_966663_OPTIONB;People defeat reactionaries !;
EVT_966664_NAME;Restoration of Constitution ?;
EVT_966664_DESC;With situation in our homeland stabilized we can now think about restoration of constitution, suspended after military putsch, in which loyal officers together with conservatives prevented syndicalism from gaining foothold in Danubian Federation.;
EVT_966664_OPTIONA;Keep military government;
EVT_966664_OPTIONB;Restore suspended constitution;
EVT_966665_NAME;Fate of Monarchy ?;
EVT_966665_DESC;Our government successfully resisted attempt to overthrown it by forces of reactionary officers and conservative politicians. Investigation has shown direct involvement of the royal house in preparation of putsch. What should happen to our monarch ? And more importantly what should happen to our homeland ?;
EVT_966665_OPTIONA;Declare Danubian Union !;
EVT_966665_OPTIONB;Keep monarch in power....;
EVT_966666_NAME;Coalition with Nationalist ?;
EVT_966666_DESC;After victory of the social conservative in last election some radical members suggest to form coalition with minor Nationalist parties in order to gain constitutional majority in Reichsrat in order to approve all important economical and political reforms. However, such move will be perceived as a threat of fragmentation of our monarchy and might bring us a few problems..;
EVT_966666_OPTIONA;Invite Nationalist into coalition !;
EVT_966666_OPTIONB;Never !;
EVT_966667_NAME;Right-wing Coalition decide it's policy;
EVT_966667_DESC;Coalition of Conservatives and Nationalist is now ready to apply its political and economical visions into practice. Majority of conservatives wanted to focus on creation of stable economy and on defence of our homeland, while minority of them together with Nationalist want to decentralize our rigid empire.;
EVT_966667_OPTIONA;Allow more authonomy for nations !;
EVT_966667_OPTIONB;Let us focus on defending our country from external threats;
EVT_966667_OPTIONC;Let us avoid interfering too much;
EVT_966667_OPTIOND;Let us focus on strengthening our agriculture and industry!;
EVT_966668_NAME;Regional authonomy;
EVT_966668_DESC;Policy of right-wing coalition to decentralize too rigid imperial structures was so far successfull. Majority of conservative politicians now demand cessation of further decentralization effort, since that may begin to threaten unity of our federation. Minor part of conservatives and nationalist demand to accelerate reforms, which are according to them the only way for stable federation.;
EVT_966668_OPTIONA;Continue with decentralization !;
EVT_966668_OPTIONB;Federation is already too decentralized !;
EVT_966669_NAME;Armed putsch;
EVT_966669_DESC;Our radical domestical reforms along nationalist lines have greatly angered centralistic and military circles. With silent consent of the emperor these forces have decided to overthrown our government in order to save unity of country.;
EVT_966669_OPTIONA;Putschist overthrown government !;
EVT_966669_OPTIONB;Putsch fails !;
EVT_966670_NAME;Restoration of Constitution ?;
EVT_966670_DESC;With situation in our homeland stabilized we can now think about restoration of constitution, suspended after military putsch, in which loyal officers together with centralist prevented nationalist from dissolving Danubian Federation.;
EVT_966670_OPTIONA;Keep military government;
EVT_966670_OPTIONB;Restore suspended constitution;
EVT_966671_NAME;Fate of Danubian Federation ?;
EVT_966671_DESC;Our government successfully resisted attempt to overthrown it by forces of centralist officers and politicians. Investigation has shown direct involvement of the royal house in preparation of putsch. What should happen to our homeland ?;
EVT_966671_OPTIONA;Definitively decentralize monarchy !;
EVT_966671_OPTIONB;We have decentralized enough....;
EVT_966672_NAME;Decentralization of the Empire;
EVT_966672_DESC;The coalition of Conservatives and Nationalist reformed Danubian Federation into a confederal state, allowing for more internal autonomy for each state. As apart of the reforms Otto von Hapsburg has become the official nominal leader of our nation.;
EVT_966672_OPTIONA;Okay;
EVT_966673_NAME;Decentralization of the Empire;
EVT_966673_DESC;The coalition of Conservatives and Nationalist reformed Danubian Federation into a confederal state, allowing for more internal autonomy for each state. As apart of the reforms Otto von Hapsburg has become the official nominal leader of our nation.;
EVT_966673_OPTIONA;Okay;
EVT_966674_NAME;Decentralization of the Empire;
EVT_966674_DESC;The coalition of Conservatives and Nationalist reformed Danubian Federation into a confederal state, allowing for more internal autonomy for each state. As apart of the reforms Otto von Hapsburg has become the official nominal leader of our nation.;
EVT_966674_OPTIONA;Okay;
EVT_966675_NAME;Decentralization of the Empire;
EVT_966675_DESC;The coalition of Conservatives and Nationalist reformed Danubian Federation into a confederal state, allowing for more internal autonomy for each state. As apart of the reforms Otto von Hapsburg has become the official nominal leader of our nation.;
EVT_966675_OPTIONA;Okay;
EVT_966676_NAME;Decentralization of the Empire;
EVT_966676_DESC;The coalition of Conservatives and Nationalist reformed Danubian Federation into a confederal state, allowing for more internal autonomy for each state. As apart of the reforms Otto von Hapsburg has become the official nominal leader of our nation.;
EVT_966676_OPTIONA;Okay;
EVT_966677_NAME;Decentralization of the Empire;
EVT_966677_DESC;The coalition of Conservatives and Nationalist reformed Danubian Federation into a confederal state, allowing for more internal autonomy for each state. As apart of the reforms Otto von Hapsburg has become the official nominal leader of each member state.;
EVT_966677_OPTIONA;Okay;
EVT_966678_NAME;Decentralization of the Empire;
EVT_966678_DESC;The coalition of Conservatives and Nationalist reformed Danubian Federation into a confederal state, allowing for more internal autonomy for each state. As apart of the reforms Otto von Hapsburg has become the official nominal leader of our nation.;
EVT_966678_OPTIONA;Okay;
EVT_62130050_NAME;Anniversary of the 1830 Revolution!;
EVT_62130050_DESC;In the 25th of August of 1830 the southern provinces revolted against United Kingdom of Netherlands and its tyrannical king William I, which led few days later to formation of independent Belgian state. Unfortunately this glorious is in these times misused by various nationalist and monarchist groups, which are aiming against our dependance on foreign powers and demand restoration of independent and free Belgian state.;
EVT_62130050_OPTIONA;Damn those protesters!;
EVT_62130051_NAME;Anniversary of the 1830 Revolution!;
EVT_62130051_DESC;In the 25th of August of 1830 the southern provinces revolted against United Kingdom of Netherlands and its tyrannical king William I, which led few days later to formation of independent Belgian state.;
EVT_62130051_OPTIONA;A glorious day for our state!;
EVT_62130052_NAME;Status of Federation;
EVT_62130052_DESC;After victory over Commune of France, our federation was rewarded for its loyalty to the German Empire by regaining parts of Wallonia, which were under German military occupation since Weltkrieg. Hovewer, gain of these territories only worsened already bad relations between Flemish and Wallons, since Waloons are feeling opressed under Flemish domination and are demanding decentralization of already fragmented federation. What should we do?;
EVT_62130052_OPTIONA;Centralise federation !;
EVT_62130052_OPTIONB;Retain status quo!;
EVT_62130052_OPTIONC;Further decentralize country!;
EVT_62130053_NAME;Decentralization of Flanders-Wallonia !;
EVT_62130053_DESC;After much discussion regarding future state form of Flanders-Wallonia, most of important politicians decided, that it would be for the best to further decentralize federation between Flanders and Wallonia, which will be from now united only by common head of state and alliance with us.;
EVT_62130053_OPTIONA;That's good!;
EVT_62130054_NAME;Independent Flanders;
EVT_62130054_DESC;We have finally achieved long desired freedom ! ! Now long shall we suffer in federation with Waloons !;
EVT_62130054_OPTIONA;That's good!;
EVT_62130055_NAME;Independent Wallonia;
EVT_62130055_DESC;We have finally achieved long desired freedom ! Now long shall we suffer in federation with Flanders !;
EVT_62130055_OPTIONA;That's good!;
EVT_62130056_NAME;Black Monday hits Flanders-Wallonia!;
EVT_62130056_DESC;Just before a few days, the Berlin Stock Exchange plunged into bottomless depth, throwing Germany's economy into an unprecedented crisis. Now the crash's shockwaves have reached Flanders-Wallonia. German-owned companies have closed down or layed-off their workers, the Flanders-Wallonien mark is losing value, and industrial exports are shrinking...;
EVT_62130056_OPTIONA;Let's hope the goverment will save us from the worst...;
EVT_62130057_NAME;Language question;
EVT_62130057_DESC;After reacquisition of Wallonia our policy on the offical language of our united state has to be formed. While varying areas speak Flemish or Waloon, we need to decide the working language of our government. Flemish is the obvious choice, as it has been governmental language for a long time, but bilingualism would satisfy the Waloon minority who are afraid of Flemish domination. What shall we do ?;
EVT_62130057_OPTIONA;The government will be bilingual!;
EVT_62130057_OPTIONB;Use only Flemish for the government;
EVT_62130058_NAME;Flanders-Wallonian 1936 elections;
EVT_62130058_OPTIONA;The Catholic Block wins the majority;
EVT_62130058_OPTIONB;The Liberal party wins the majority;
EVT_62130058_OPTIONC;The Rexist-Flemish national union coalition wins the majority;
EVT_62130059_NAME;Catholic Block victory!;
EVT_62130059_DESC;Following the Catholic Block's victory in the last elections the King must know choose who he will appoint as Premierminister.;
EVT_62130059_OPTIONA;King appoints leader of the CB - Aloys Vyvere;
EVT_62130059_OPTIONB;King does not trust the CB- August Borms;
EVT_62130060_NAME;Liberal party victory!;
EVT_62130060_DESC;Following the Liberal's victory in the last elections the King must know choose who he will appoint as Premierminister.;
EVT_62130060_OPTIONA;King appoints leader of the Liberals- Victor de Laveleye;
EVT_62130060_OPTIONB;King prefers August Borms;
EVT_62130061_NAME;The Rexist-Flemish national union coalition victory!;
EVT_62130061_DESC;Following the Coalition's victory in the last elections the King must know choose who he will appoint as Premierminister.;
EVT_62130061_OPTIONA;King appoints the more moderate of the Coalition- August Borms;
EVT_62130061_OPTIONB;King does not trust the Coalition- Joris Van Severen;
EVT_62130062_NAME;Cancellation of elections!;
EVT_62130062_DESC;We are at War with the Syndicalist forces! Its a battle for the very soul of our state and we must focuss on winning it!;
EVT_62130062_OPTIONA;Its war and there will be no elections !;
