#;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;§W = white text;;;;;;;;;;X
##;§Y = orange text;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
##;;;;;;;;;;;X
ALLIANCE_ENTENTE1948;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;;;X
MAN_UNI_NAME;Republic of China;Republic of China;Republic of China;Republic of China;Republic of China;Republic of China;Republic of China;Китайская Республика;;;x
SOV_WR_NAME;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Советская Республика;;;x
RSI_TWS_NAME;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Королевство Обеих Сицилий;;;x
MTN_KIN_NAME;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Королевство Черногория;;;x
FIN_RUS_NAME;Grand Duchy of Finland;Grand Duchy of Finland;Grand Duchy of Finland;Grand Duchy of Finland;Grand Duchy of Finland;Grand Duchy of Finland;Grand Duchy of Finland;Великое княжество Финляндия;;;x
POL_KIN_NAME;Kingdom of Poland;Kingdom of Poland;Kingdom of Poland;Kingdom of Poland;Kingdom of Poland;Kingdom of Poland;Kingdom of Poland;Королевство Польша;;;x
POR_KIN_NAME;Kingdom of Portugal;Kingdom of Portugal;Kingdom of Portugal;Kingdom of Portugal;Kingdom of Portugal;Kingdom of Portugal;Kingdom of Portugal;Королевство Португалия;;;x
ARA_SYN_NAME;Arab Syndicalist Union;Arab Syndicalist Union;Arab Syndicalist Union;Arab Syndicalist Union;Arab Syndicalist Union;Arab Syndicalist Union;Arab Syndicalist Union;Арабские Синдикаты;Arab Syndicalist Union;;x
TEX_CSA_NAME;Confederate States of America;Confederate States of America;Confederate States of America;Confederate States of America;Confederate States of America;Confederate States of America;Confederate States of America;КША;Confederate States of America;;x
ARG_DEF_NAME;Argentina;Argentina;Argentina;Argentina;Argentina;Argentina;Argentina;Аргентина;Argentina;;x
U25_SYN_NAME;Danubian Union;Danubian Union;Danubian Union;Danubian Union;Danubian Union;Danubian Union;Danubian Union;Дунайский Союз;Danubian Union;;x
IND_UNI_NAME;Indian Federation;Indian Federation;Indian Federation;Indian Federation;Indian Federation;Indian Federation;Indian Federation;Индийская Федерация;Indian Federation;;x
YUG_KIN_NAME;Kingdom of Yugoslavia;Kingdom of Yugoslavia;Kingdom of Yugoslavia;Kingdom of Yugoslavia;Kingdom of Yugoslavia;Kingdom of Yugoslavia;Kingdom of Yugoslavia;Королевство Югославия;Kingdom of Yugoslavia;;x
BLR_RUS_NAME;Belarus;Belarus;Belarus;Belarus;Belarus;Belarus;Belarus;Беларусь;Belarus;;x
COL_GRC_NAME;Gran Columbia;Gran Columbia;Gran Columbia;Gran Columbia;Gran Columbia;Gran Columbia;Gran Columbia;Гран Колумбия;Gran Columbia;;x
LIT_RUS_NAME;Litva;Litva;Litva;Litva;Litva;Litva;Litva;Литва;Litva;;x
UKR_RUS_NAME;Malorossia;Malorossia;Malorossia;Malorossia;Malorossia;Malorossia;Malorossia;Малороссия;Malorossia;;x
GLD_RUS_NAME;Galitchina ;Galitchina ;Galitchina ;Galitchina ;Galitchina ;Galitchina ;Galitchina ;Галичина;Galitchina ;;x
LAT_RUS_NAME;Pribaltika;Pribaltika;Pribaltika;Pribaltika;Pribaltika;Pribaltika;Pribaltika;Прибалтика;Pribaltika;;x
MAN_RUS_NAME;Manchuria;Manchuria;Manchuria;Manchuria;Manchuria;Manchuria;Manchuria;Манчжурия;Manchuria;;x
SIK_RUS_NAME;Uighuria;Uighuria;Uighuria;Uighuria;Uighuria;Uighuria;Uighuria;Уйгурия;Uighuria;;x
GUA_NOR_NAME;Guatemala;Guatemala;Guatemala;Guatemala;Guatemala;Guatemala;Guatemala;Гватемала;Guatemala;;x
NIC_NOR_NAME;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Nicaragua;Никарагуа;Nicaragua;;x
CHC_EMP_NAME;Tian Empire;Tian Empire;Tian Empire;Tian Empire;Tian Empire;Tian Empire;Tian Empire;Tian Empire;Tian Empire;;x
U07_REP_NAME;Commonwealth of England;Commonwealth of England;Commonwealth of England;Commonwealth of England;Commonwealth of England;Commonwealth of England;Commonwealth of England;Содружество Англии;Commonwealth of England;;x
MAN_EMP_NAME;Empire of Manchuria;Empire of Manchuria;Empire of Manchuria;Empire of Manchuria;Empire of Manchuria;Empire of Manchuria;Empire of Manchuria;Манчжурская Империя;Empire of Manchuria;;x
SPR_REP_NAME;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Республика Испания;Spanish Republic;;x
MON_EMP_NAME;Mongolian Empire;Mongolian Empire;Mongolian Empire;Mongolian Empire;Mongolian Empire;Mongolian Empire;Mongolian Empire;Монгольская Империя;;;x
CXB_FED_NAME;Huijiang Republic;Huijiang Republic;Huijiang Republic;Huijiang Republic;Huijiang Republic;Huijiang Republic;Huijiang Republic;Республика Синьцзян;;;x
PER_EMP_NAME;Persian Empire;Persian Empire;Persian Empire;Persian Empire;Persian Empire;Persian Empire;Persian Empire;Персидская Империя;;;x
CSX26;Guominjun;Guominjun;Guominjun;Guominjun;Guominjun;Guominjun;Guominjun;Гоминьдан;;;x
CHI26;Kuomintang;Kuomintang;Kuomintang;Kuomintang;Kuomintang;Kuomintang;Kuomintang;Гоминьдан;;;x
MAN26;Fengtien Clique;Fengtien Clique;Fengtien Clique;Fengtien Clique;Fengtien Clique;Fengtien Clique;Fengtien Clique;Клика Фенгтян;;;x
BRA_EMP_NAME;Brazilian Empire;Brazilian Empire;Brazilian Empire;Brazilian Empire;Brazilian Empire;Brazilian Empire;Brazilian Empire;Бразильская Империя;;;x
PRK_REP_NAME;Bhartiya Republic;Bhartiya Republic;Bhartiya Republic;Bhartiya Republic;Bhartiya Republic;Bhartiya Republic;Bhartiya Republic;Республика Бхаратия;;;x
SPR_CAT_NAME;Catalonia;Catalonia;Catalonia;Catalonia;Catalonia;Catalonia;Catalonia;Каталония;;;x
SPA_CAST_NAME;Castile;Castile;Castile;Castile;Castile;Castile;Castile;Кастилия;;;x
EUS_GAL_NAME;Galiza;Galiza;Galiza;Galiza;Galiza;Galiza;Galiza;Галасия;;;x
U11_BWU_NAME;Baden-Wьrttemberg;Baden-Wьrttemberg;Baden-Wьrttemberg;Baden-Wьrttemberg;Baden-Wьrttemberg;Baden-Wьrttemberg;Baden-Wьrttemberg;Бадет-Вюттемберг;;;x
AUS_GDE_NAME;German Empire;German Empire;German Empire;German Empire;German Empire;German Empire;German Empire;Германская Империя;;;x
SPA_REP_NAME;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Spanish Republic;Республика Испания;Spanish Republic;;x
SER_YUGKIN_NAME;Kingdom of Serbs, Croats and Slovenes;Kingdom of Serbs, Croats and Slovenes;Kingdom of Serbs, Croats and Slovenes;Kingdom of Serbs, Croats and Slovenes;Kingdom of Serbs, Croats and Slovenes;Kingdom of Serbs, Croats and Slovenes;Kingdom of Serbs, Croats and Slovenes;Королевство Сербов, Хорватов и Словенов;;;x
SER_YUGREP_NAME;Federation of Serbs, Croats and Slovenes;Federation of Serbs, Croats and Slovenes;Federation of Serbs, Croats and Slovenes;Federation of Serbs, Croats and Slovenes;Federation of Serbs, Croats and Slovenes;Federation of Serbs, Croats and Slovenes;Federation of Serbs, Croats and Slovenes;Федерация Сербов, Хорватов и Словенов;;;x
CYN_NPA;National Protection Alliance;National Protection Alliance;National Protection Alliance;National Protection Alliance;National Protection Alliance;National Protection Alliance;National Protection Alliance;Национальный Союз Защиты;;;x
SAU_OTT_NAME;Saudi Arabia;Saudi Arabia;Saudi Arabia;Saudi Arabia;Saudi Arabia;Saudi Arabia;Saudi Arabia;Саудовская Аравия;;;x
INO_HOL_NAME;Dutch East Indies;Dutch East Indies;Dutch East Indies;Dutch East Indies;Dutch East Indies;Dutch East Indies;Dutch East Indies;Голландская Ост-Индия;;;x
U12_SYN;Telangana Commune;Telangana Commune;Telangana Commune;Telangana Commune;Telangana Commune;Telangana Commune;Telangana Commune;Теланганская Коммуна;;;x
U35_NAT_NAME;Tamil Nadu;Tamil Nadu;Tamil Nadu;Tamil Nadu;Tamil Nadu;Tamil Nadu;Tamil Nadu;Тамил Наду;;;x
U35_MADRAS_STATE;Madras State;Madras State;Madras State;Madras State;Madras State;Madras State;Madras State;Мадрас;;;x
U35_DRA_NAME;Dravidia Nadu;Dravidia Nadu;Dravidia Nadu;Dravidia Nadu;Dravidia Nadu;Dravidia Nadu;Dravidia Nadu;Дравидия Наду;;;x
IND_EMP_NAME;Indian Empire;Indian Empire;Indian Empire;Indian Empire;Indian Empire;Indian Empire;Indian Empire;Индийская Империя;;;x
PAK_UNI_NAME;India;India;India;India;India;India;India;Индия;;;x
BEN_MIN_NAME;Benin;Benin;Benin;Benin;Benin;Benin;Benin;Бенин;;;x
#EOF;;;;;;;;;;;X
#EOF;;;;;;;;;;;X
