#;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;§W = white text;;;;;;;;;;X
##;§Y = orange text;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
##;;;;;;;;;;;X
ALLIANCE_ENTENTE1948;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;Euroasia;;;X
DPERSONALITY_MIXED;Mixed economy is an economic system in which both the state and the private sector direct the economy, with characteristics proper of both market economies and planned economies. Most mixed economies can be described as market economies with strong regulatory oversight, in addition to having a variety of government-sponsored aspects.;Une йconomie mixte est un stиme йconomique dans lequel l'Йtat et le secteur privй dirigent l'йconomie, avec des traits propres aux йconomies de marchй et aux йconomies planifiйes. La plupart des йconomies mixtes peuvent кtre dйcrites comme йtant des йconomies de marchй soumises а de fortes rйgulations, en plus d'avoir des particularitйs propres aux politiques gouvernementales.;L'economia mista и un sistema economico in cui sia lo Stato sia il settore privato indirizzano l'economia, con caratteristiche proprie sia delle economie di mercato che di quelle pianificate. La maggior parte delle economie miste puт essere descritta come economie di mercato con forte supervisione regolamentare, oltre ad avere una varietа di aspetti sponsorizzati dal governo.;Una economнa mixta es un sistema econуmico en el que el Estado y el sector privado dirigen la economнa, con caracterнsticas propias de economнas de mercado y economнas planificadas. La mayorнa de las economнas mixtas pueden ser descritas como economнas de mercado con una fuerte supervisiуn reguladora, ademбs de tener aspectos de un gobierno.;Mischwirtschaft ist ein Wirtschaftssystem, das irgendwo zwischen Markt- und Planwirtschaft steht. Die meisten dieser Wirtschaften sind Marktwirtschaften mit starken staatlichen Einflьssen und Regularien.;Gospodarka mieszana to system ekonomicznym, w ktуrym wspуіistniej№ silne sektory publiczny i prywatny, a charakterystyki gospodarek planowych i rynkowych wspуіistniej№ ze sob№. Wiкkszoњж mieszanych gospodarek moїe byж opisana jako gospodarki rynkowe z silnym udziaіem kontroli regulacyjnej, jak rуwnieї aktywnym wsparciem inwestycji przez rz№d.;;Смешанная экономика это экономическая система, в которой и государство, и частный сектор направляют экономику. Это система с качествами и рыночной, и плановой экономики. Большинство смешанных экономик могут быть описаны как рыночные экономики с сильными регулирующими структурами, в дополнение к разнообразным государственно-спонсированным предприятиям.;;;X
NPERSONALITY_COMMANDO_DOCTRINE;The Special Forces Proponent;Partisan des forces spйciales;Sostenitore delle Forze Speciali;Defensor de las Fuerzas Armadas;Befьrworter von Spezialeinheiten;Zwolennik siі specjalnych;;Сторонник развития спецслужб;;;X
DPERSONALITY_COMMANDO_DOCTRINE_STAFF;This Chief of the Staff believes in the use of Special Forces and teaches that small but highly trained formations are the essence of modern warfare.;Ce chef d'йtat-major croit fermement en l'utilisation de forces spйciales, et enseigne que des unitйs petites mais particuliиrement bien entraоnйes sont le fondement de la guerre moderne.;Questo Capo di Stato Maggiore crede nell'uso delle Forze Speciali e sostiene che formazioni piccole ma altamente addestrate sono l'essenza della guerra moderna.;Este Jefe de Estado cree en el uso de Fuerzas Especiales y enseсa que formaciones pequeсas pero altamente entrenadas son la esencia de la guerra moderna.;Dieser Stabschef ist der Meinung, daЯ der Einsatz kleiner, spezialisierter Kommandoeinheiten die moderne Kriegfьhrung ausmachen.;Ten szef sztabu wierzy w szczegуln№ rolк siі speecjalnych i gіosi, їe maіe, ale њwietnie wyszkolone oddziaіy s№ esencj№ nowoczesnej sztuki wojennej.;;Этот начальник генштаба верит, что использование специальных подразделений и технологий, которые малы, но прекрасно подготовлены, являются основой современных военных действий.;;;X
DPERSONALITY_COMMANDO_DOCTRINE_ARMY;This Chief of the Army belives that the use of highly trained Special Forces can make the difference in the battle.;Ce chef de l'armйe pense que l'utilisation de forces spйciales trиs entraоnйes peut faire toute la diffйrence durant une bataille.;Questo capo di stato maggiore dell'esercito crede che l'uso di forze speciali altamente addestrate puт fare la differenza in battaglia.;Este jefe del Ejйrcito cree que el uso de Fuerzas Especiales altamente entrenadas puede marcar la diferencia en batalla.;Dieser Armeechef ist der Meinung, daЯ der Einsatz hochtrainierter Spezialkrдfte in einem Krieg den Unterschied zwischen Sieg und Niederlage ausmachen wird.;Ten dowуdca sztabu armii uwaїa, їe uїycie њwietnie wyszkolonych sіuїb specjalnych moїe przewaїyж losy starж na nasz№ korzyњж.;;Этот командущий армией верит, что использование высокотренированных спецслужб позволяет переломить исход сражения.;;;X
NPERSONALITY_AUTONOMY_DOCTRINE;The Doctrine of Autonomy;Doctrine de l'autonomie;Dottrina dell'autonomia;Doctrina de autonomнa;Die Doktrin der Autonomie;Doktryna autonomii;;Доктрина автономии;;;X
DPERSONALITY_AUTONOMY_DOCTRINE;This Chief of the Staff believes in the Doctrine of Autonomy. This means that allowing the operational commanders freedom of command is essential for winning the war.;Ce chef d'йtat-major croit fermement en la doctrine de l'autonomie. Cela signifie qu'allouer une libertй de commandement opйrationnel est primordial pour gagner la guerre.;Questo Capo di Stato Maggiore crede nella dottrina dell'autonomia. Ciт significa che lasciare libertа di comando ai comandanti sul campo di и essenziale per vincere la guerra.;Este Jefe de Estado cree en la doctrina de autonomнa. Esto significa que permitir libertad de mando a los comandantes es esencial para ganar la guerra.;Dieser Stabschef ist der Meinung, daЯ Feldkommandeure im Rahmen ihrer Operationsziele selbststдndig agieren mьssen, um den Krieg zu gewinnen.;Ten szef sztabu jest wyznawc№ doktryny autonomii. Gіosi ona, їe zezwolenie na daleko id№c№ samodzielnoњж dowуdcуw poszczegуlnych oddziaіуw jest kluczowe w wygrywaniu wojen.;;Этот начальник генштаба верит в доктрину автономии. Это означает, что предоставление нижестоящим командирам тактической и оперативной свободы жизненно важно для победы в войне;;;X
NPERSONALITY_Reform_Committee;Army Reform Committee;Army Reform Committee;Army Reform Committee;Army Reform Committee;Army Reform Committee;Army Reform Committee;Army Reform Committee;Army Reform Committee;;;x
;;;;;;;;;;;
##;;;;;;;;;;;X
##COUNTRY NAMES;;;;;;;;;;;X
##;;;;;;;;;;;X
AUS_EMP_NAME;Austrian Empire;Austrian Empire;Austrian Empire;Austrian Empire;Austrian Empire;Austrian Empire;Austrian Empire;Астрийская Империя;;;x
BEL_NOR_NAME;Belgium;Belgium;Belgium;Belgium;Belgium;Belgium;Belgium;Бельгия;;;x
CON_SYN_NAME;Centroafrika;Centroafrika;Centroafrika;Centroafrika;Centroafrika;Centroafrika;Centroafrika;Центральная Африка;;;x
CZE_KIN_NAME;Kingdom of Czechs;Kingdom of Czechs and Moravs;Kingdom of Czechs and Moravs;Kingdom of Czechs and Moravs;Kingdom of Czechs and Moravs;Kingdom of Czechs and Moravs;Kingdom of Czechs and Moravs;Королевство Чехов;;;x
CZE_UNI_NAME;Kingdom of Czechs and Slovaks;Kingdom of Czechs, Moravs and Slovaks;Kingdom of Czechs, Moravs and Slovaks;Kingdom of Czechs, Moravs and Slovaks;Kingdom of Czechs, Moravs and Slovaks;Kingdom of Czechs, Moravs and Slovaks;Kingdom of Czechs, Moravs and Slovaks;Королевство Чехов и Словаков;;;x
CZE_REP_NAME;Czech Republic;Czech Republic;Czech Republic;Czech Republic;Czech Republic;Czech Republic;Czech Republic;Чешская Республика;;;x
CZE_SLO_NAME;Czechoslovakia;Czechoslovakia;Czechoslovakia;Czechoslovakia;Czechoslovakia;Czechoslovakia;Czechoslovakia;Чехословакия;;;x
GEO_KIN_NAME;Kingdom of Georgia;Kingdom of Georgia;Kingdom of Georgia;Kingdom of Georgia;Kingdom of Georgia;Kingdom of Georgia;Kingdom of Georgia;Королевство Грузия;;;X
GEO_TRANSCAUCASIAN;Transcaucasian Socialist Republic;Transcaucasian Socialist Republic;Transcaucasian Socialist Republic;Transcaucasian Socialist Republic;Transcaucasian Socialist Republic;Transcaucasian Socialist Republic;Transcaucasian Socialist Republic;Транскавказская Соц. Республика;;;x
ITA_KIN_NAME;Kingdom of Italy;Kingdom of Italy;Kingdom of Italy;Kingdom of Italy;Kingdom of Italy;Kingdom of Italy;Kingdom of Italy;Королевство Италия;;;x
LAT_NOR_NAME;Latvia;Latvia;Latvia;Latvia;Latvia;Latvia;Latvia;Латвия;;;x
LBY_TRI_NAME;Tripolitania;Tripolitania;Tripolitania;Tripolitania;Tripolitania;Tripolitania;Tripolitania;Триполитания;;;x
PRI_RUS_NAME;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Российская Республика;;;X
RUS_REP_NAME;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Russian Republic;Российская Республика;;;x
RSI_NOR_NAME;Italian Republic;Italian Republic;Italian Republic;Italian Republic;Italian Republic;Italian Republic;Italian Republic;Итальянская Республика;;;x
RUS_EMP_NAME;Russian Empire;Russian Empire;Russian Empire;Russian Empire;Russian Empire;Russian Empire;Russian Empire;Российская Империя;;;x
SER_KIN_NAME;Kingdom of Serbia;Kingdom of Serbia;Kingdom of Serbia;Kingdom of Serbia;Kingdom of Serbia;Kingdom of Serbia;Kingdom of Serbia;Королевство Сербия;;;x
SCO_KIN_NAME;Kingdom of Scotland;Kingdom of Scotland;Kingdom of Scotland;Kingdom of Scotland;Kingdom of Scotland;Kingdom of Scotland;Kingdom of Scotland;Королевство Шотландия;;;x
SLO_KIN_NAME;Kingdom of Slovakia;Kingdom of Slovakia;Kingdom of Slovakia;Kingdom of Slovakia;Kingdom of Slovakia;Kingdom of Slovakia;Kingdom of Slovakia;Королевство Словакия;;;x
SOV_UNI_NAME;Soviet Union;Soviet Union;Soviet Union;Soviet Union;Soviet Union;Soviet Union;Soviet Union;Советский Союз;;;x
U08_KIN_NAME;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Королевство Франция;;;x
U16_KIN_NAME;Kingdom of England;Kingdom of England;Kingdom of England;Kingdom of England;Kingdom of England;Kingdom of England;Kingdom of England;Королевство Англия;;;x
U17_KIN_NAME;Kingdom of Wales;Kingdom of Wales;Kingdom of Wales;Kingdom of Wales;Kingdom of Wales;Kingdom of Wales;Kingdom of Wales;Королевство Уэльс;;;x
U21_KIN_NAME;Grand Duchy of Brittany;Grand Duchy of Brittany;Grand Duchy of Brittany;Grand Duchy of Brittany;Grand Duchy of Brittany;Grand Duchy of Brittany;Grand Duchy of Brittany;Великое княжество Бретань;;;x
U22_KIN_NAME;Grand Duchy of Normandy;Grand Duchy of Normandy;Grand Duchy of Normandy;Grand Duchy of Normandy;Grand Duchy of Normandy;Grand Duchy of Normandy;Grand Duchy of Normandy;Великое княжество Нормандия;;;x
U23_KIN_NAME;Grand Duchy of Occitania;Grand Duchy of Occitania;Grand Duchy of Occitania;Grand Duchy of Occitania;Grand Duchy of Occitania;Grand Duchy of Occitania;Grand Duchy of Occitania;Великое княжество Окситания;;;x
VIC_EMP_NAME;French Empire;French Empire;French Empire;French Empire;French Empire;French Empire;French Empire;Французская Империя;;;x
VIC_KIN_NAME;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Kingdom of France;Королевство Франция;;;x
VIC_NOR_NAME;France;France;France;France;France;France;France;Франция;;;x
CHI_SOV_NAME;People's Republic of China;People's Republic of China;People's Republic of China;People's Republic of China;People's Republic of China;People's Republic of China;People's Republic of China;Китайская Народная Республика;;;x
MAN_UNI_NAME;Republic of China;Republic of China;Republic of China;Republic of China;Republic of China;Republic of China;Republic of China;Китайская Республика;;;x
SOV_WR_NAME;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Soviet Republic;Советская Республика;;;x
RSI_TWS_NAME;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Kingdom of Two Sicilies;Королевство Обеих Сицилий;;;x
MTN_KIN_NAME;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Kingdom of Montenegro;Королевство Черногория;;;x
